aerobic respiration, electron transport chain	succinate dehydrogenase	1.3.5.1	SDH1	
fatty acid oxidation pathway	long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA3	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
glutathione-glutaredoxin redox reactions	glutathione transferase	2.5.1.18	GTT1	PMID:11169096
superpathway of phospholipid biosynthesis	phosphatidylethanolamine N-methyltransferase	2.1.1.17	CHO2	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
phosphatidylinositol phosphate biosynthesis	phosphoinositide 5-phosphatase	3.1.3.36	INP52	PMID:17382260
superpathway of threonine biosynthesis	aspartate kinase	2.7.2.4	HOM3	PMID:9163906|PMID:25408465|PMID:1847111|PMID:6821505
nicotinate riboside salvage pathway I	nicotinate riboside kinase	2.7.1.173	NRK1	PMID:17914902
guanosine deoxyribonucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR1	
superpathway of guanosine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR1	
phosphatidylinositol phosphate biosynthesis	1-phosphatidylinositol 4-kinase	2.7.1.67	LSB6	PMID:17382260
arginine degradation (aerobic)	proline dehydrogenase	1.5.5.2	PUT1	
superpathway of guanosine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR2	
L-tryptophan degradation III (eukaryotic)	nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA1	PMID:12062417
pentose phosphate pathway (oxidative branch) I	glucose-6-phosphate dehydrogenase (NADP(+))	1.1.1.49	ZWF1	PMID:1328471|PMID:15454531|PMID:2269430
superpathway of chorismate metabolism	3-phosphoshikimate 1-carboxyvinyltransferase	2.5.1.19	ARO1	
thiamine biosynthesis	phosphooxymethylpyrimidine kinase	2.7.4.7	THI20	PMID:18161008|PMID:22031445|PMID:17309261|PMID:22568620|PMID:23048037
guanosine deoxyribonucleotides de novo biosynthesis II	nucleoside-diphosphate kinase	2.7.4.6	YNK1	
arginine degradation (aerobic)	pyrroline-5-carboxylate reductase	1.5.1.2	PRO3	
sphingolipid biosynthesis (yeast)	4-hydroxysphinganine ceramide fatty acyl 2-hydroxylase	1.14.18.6	SCS7	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
ergosterol biosynthesis	Delta(14)-sterol reductase	1.3.1.70	ERG24	PMID:8561481|PMID:8552601|PMID:12119386
ergosterol biosynthesis I	Delta(24(24(1)))-sterol reductase	1.3.1.71	ERG4	
folate polyglutamylation	formate--tetrahydrofolate ligase	6.3.4.3	ADE3	PMID:1916088|PMID:10799479|PMID:3665922|PMID:18804690|PMID:16700064
superoxide radicals degradation	catalase	1.11.1.6	CTT1	PMID:12054464|PMID:3290902|PMID:15851472
NAD de novo biosynthesis II (from tryptophan)	kynurenine--oxoglutarate transaminase	2.6.1.7	BNA3	PMID:12062417
UMP biosynthesis I	orotate phosphoribosyltransferase	2.4.2.10	URA5	
de novo biosynthesis of pyrimidine deoxyribonucleotides	nucleoside-diphosphate kinase	2.7.4.6	YNK1	PMID:12472466|PMID:1659321|PMID:6094555
L-valine biosynthesis	acetolactate synthase	2.2.1.6	ILV2	PMID:3289762
methionine salvage pathway	aromatic-amino-acid transaminase	2.6.1.57	ARO8	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	aspartate-semialdehyde dehydrogenase	1.2.1.11	HOM2	PMID:9409150
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	glycerol-3-phosphate 1-O-acyltransferase	2.3.1.15	SCT1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
diacylglycerol and triacylglycerol biosynthesis	glycerone-phosphate O-acyltransferase	2.3.1.42	SCT1	PMID:16916618
isoleucine degradation	4-hydroxyphenylpyruvate decarboxylase	4.1.1.80	ARO10	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
superpathway of aromatic amino acid biosynthesis	aromatic-amino-acid transaminase	2.6.1.57	ARO8	
superpathway of purine nucleotides de novo biosynthesis II	IMP dehydrogenase	1.1.1.205	IMD2	
superpathway of tetrahydrofolate biosynthesis and salvage	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	2.7.6.3	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of purine biosynthesis and salvage pathways	adenylosuccinate lyase	4.3.2.2	ADE13	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
glutathione degradation	gamma-glutamyltransferase	2.3.2.2	ECM38	PMID:12620619|PMID:11169096
superpathway of branched chain amino acid biosynthesis	acetolactate synthase	2.2.1.6	ILV2	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
NAD salvage pathway IV (from nicotinamide riboside)	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:15137942
folate transformations I	glycine hydroxymethyltransferase	2.1.2.1	SHM1	
superpathway of purine biosynthesis and salvage pathways	hypoxanthine phosphoribosyltransferase	2.4.2.8	HPT1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
L-arginine biosynthesis II (acetyl cycle)	carbamoyl-phosphate synthase (glutamine-hydrolyzing)	6.3.5.5	CPA1	PMID:12603335|PMID:11553611|PMID:205532
superpathway of histidine, purine, and pyrimidine biosynthesis	ribose-phosphate diphosphokinase	2.7.6.1	PRS2	
isoleucine degradation	alcohol dehydrogenase	1.1.1.1	ADH3	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	GTP cyclohydrolase I	3.5.4.16	FOL2	
superpathway of aromatic amino acid biosynthesis	3-phosphoshikimate 1-carboxyvinyltransferase	2.5.1.19	ARO1	
mevalonate pathway	acetyl-CoA C-acetyltransferase	2.3.1.9	ERG10	
de novo biosynthesis of pyrimidine ribonucleotides	carbamoyl-phosphate synthase (ammonia)	6.3.4.16	URA2	PMID:9485596|PMID:22419079|PMID:2283036|PMID:9858611
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	adenylyl-sulfate kinase	2.7.1.25	MET14	PMID:9409150
guanosine ribonucleotides de novo biosynthesis	IMP dehydrogenase	1.1.1.205	IMD2	
sulfate assimilation pathway	assimilatory sulfite reductase (NADPH)	1.8.1.2	MET10	PMID:9409150|PMID:16102596|PMID:22419079
sphingolipid biosynthesis (yeast)	mannosyl-inositol-phosphoceramide inositolphosphotransferase	2.7.1.228	IPT1	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
isoleucine degradation	allyl-alcohol dehydrogenase	1.1.1.54	ADH1	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
chorismate biosynthesis	3-dehydroquinate dehydratase	4.2.1.10	ARO1	PMID:1943992
de novo biosynthesis of purine nucleotides	adenylosuccinate lyase	4.3.2.2	ADE13	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of purine nucleotides de novo biosynthesis II	guanylate kinase	2.7.4.8	GUK1	
glycerol biosynthesis	glycerol-3-phosphate dehydrogenase (NAD(+))	1.1.1.8	GPD2	PMID:12200299|PMID:11058591|PMID:8662716|PMID:10705374|PMID:8979347|PMID:14618562|PMID:9451815|PMID:10978547|PMID:8196651|PMID:9171333
superpathway of histidine, purine, and pyrimidine biosynthesis	IMP dehydrogenase	1.1.1.205	IMD2	
superpathway of fatty acid biosynthesis, saturated	acetyl-CoA carboxylase	6.4.1.2	HFA1	
superpathway of purine biosynthesis and salvage pathways	nucleoside-diphosphate kinase	2.7.4.6	YNK1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
fatty acid oxidation pathway		1.1.1.n12	FOX2	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
spermine biosynthesis	spermine synthase	2.5.1.22	SPE4	
superpathway of purine biosynthesis and salvage pathways	IMP cyclohydrolase	3.5.4.10	ADE17	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
NAD salvage pathway V (PNC V cycle)	nicotinate phosphoribosyltransferase	6.3.4.21	NPT1	PMID:11884393
hexaprenyl diphosphate biosynthesis	geranylgeranyl diphosphate synthase	2.5.1.29	BTS1	PMID:11583838|PMID:2681213
gluconeogenesis I	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH3	PMID:9467897
guanosine deoxyribonucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR3	
superpathway of serine and glycine biosynthesis	glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:12525494|PMID:14745783|PMID:9163906|PMID:9398220
superpathway of purine biosynthesis and salvage pathways	adenine deaminase	3.5.4.2	AAH1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
riboflavin, FMN and FAD biosynthesis	6,7-dimethyl-8-ribityllumazine synthase	2.5.1.78	RIB4	PMID:7559556|PMID:9068650|PMID:2437875|PMID:7814407
superpathway of fatty acid biosynthesis, saturated and unsaturated	acetyl-CoA carboxylase	6.4.1.2	HFA1	
L-arginine biosynthesis II (acetyl cycle)	carbamoyl-phosphate synthase (ammonia)	6.3.4.16	CPA2	PMID:12603335|PMID:11553611|PMID:205532
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)	glycerol-3-phosphate dehydrogenase (NAD(+))	1.1.1.8	GPD1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
pyruvate fermentation to acetoin III	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:16535224|PMID:2404950|PMID:6383467
tryptophan degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC5	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
superpathway of chorismate metabolism	formate--tetrahydrofolate ligase	6.3.4.3	MIS1	
tryptophan degradation	2-aminoadipate transaminase	2.6.1.39	ARO8	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
diacylglycerol and triacylglycerol biosynthesis	diacylglycerol diphosphate phosphatase	3.6.1.75	DPP1	PMID:16916618
nicotinate riboside salvage pathway II	uridine nucleosidase	3.2.2.3	URH1	PMID:17914902
pyridoxal 5'-phosphate salvage I	pyridoxal 5'-phosphate synthase	1.4.3.5	PDX3	PMID:15483325|PMID:17696614
L-homoserine biosynthesis	homoserine dehydrogenase	1.1.1.3	HOM6	PMID:1789001|PMID:14745783
superpathway of L-threonine biosynthesis	aspartate transaminase	2.6.1.1	AAT1	PMID:8082795|PMID:2176637
superpathway of chorismate metabolism	methylenetetrahydrofolate reductase (NADPH)	1.5.1.53	MET13	
superpathway of phosphatidate biosynthesis	acylglycerone-phosphate reductase	1.1.1.101	AYR1	PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
superpathway of purine biosynthesis and salvage pathways	AMP deaminase	3.5.4.6	AMD1	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
L-serine biosynthesis I	2-oxoglutarate reductase	1.1.1.399	SER33	PMID:12525494
L-serine degradation	threonine ammonia-lyase	4.3.1.19	CHA1	PMID:1628804
palmitate biosynthesis	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	FAS2	
superpathway of allantoin degradation in yeast	allantoinase	3.5.2.5	DAL1	PMID:6105114
de novo biosynthesis of purine nucleotides	nucleoside-triphosphate--adenylate kinase	2.7.4.10	ADK2	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of phospholipid biosynthesis	phosphatidylethanolamine N-methyltransferase	2.1.1.17	OPI3	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
phenylalanine degradation	kynurenine--oxoglutarate transaminase	2.6.1.7	ARO9	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
superpathway of sulfur amino acid biosynthesis (Saccharomyces cerevisiae)	cystathionine beta-synthase	4.2.1.22	CYS4	PMID:9409150
methionine salvage pathway	acireductone dioxygenase (Fe(2+)-requiring)	1.13.11.54	ADI1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
superpathway of glucose fermentation	alcohol dehydrogenase	1.1.1.1	ADH5	PMID:6985717
L-tyrosine degradation III	kynurenine--oxoglutarate transaminase	2.6.1.7	ARO9	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
L-tryptophan degradation III (eukaryotic)	3-hydroxyanthranilate 3,4-dioxygenase	1.13.11.6	BNA1	PMID:12062417
myristate biosynthesis	[acyl-carrier-protein] S-malonyltransferase	2.3.1.39	FAS1	
superpathway of chorismate metabolism	aromatic-amino-acid transaminase	2.6.1.57	ARO9	
sphingolipid biosynthesis (yeast)	serine C-palmitoyltransferase	2.3.1.50	LCB2	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
superpathway of purine biosynthesis and salvage pathways	amidophosphoribosyltransferase	2.4.2.14	ADE4	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of pyrimidine ribonucleotides de novo biosynthesis	CTP synthase (glutamine hydrolyzing)	6.3.4.2	URA8	
phosphatidate biosynthesis I (the dihydroxyacetone pathway)	glycerone-phosphate O-acyltransferase	2.3.1.42	SCT1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
superpathway of acetoin and butanediol biosynthesis	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
aspartate biosynthesis	aspartate transaminase	2.6.1.1	AAT1	PMID:11082192|PMID:14745783|PMID:354503|PMID:9655342|PMID:1482685|PMID:22010850|PMID:9288922
L-tryptophan degradation III (eukaryotic)	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA2	PMID:12062417
diacylglycerol and triacylglycerol biosynthesis	diacylglycerol O-acyltransferase	2.3.1.20	DGA1	PMID:16916618
trehalose degradation	alpha,alpha-trehalase	3.2.1.28	NTH1	PMID:11152943
superpathway of acetoin and butanediol biosynthesis	indolepyruvate decarboxylase	4.1.1.74	PDC5	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
superpathway of pyrimidine ribonucleotides de novo biosynthesis	glutaminase	3.5.1.2	URA2	
mevalonate pathway I	mevalonate kinase	2.7.1.36	ERG12	
superpathway of histidine, purine, and pyrimidine biosynthesis	IMP dehydrogenase	1.1.1.205	IMD4	
superpathway of glutamate biosynthesis	glutamate dehydrogenase (NADP(+))	1.4.1.4	GDH3	PMID:8672488|PMID:22419079|PMID:11562373
salvage pathways of pyrimidine ribonucleotides	uridine/cytidine kinase	2.7.1.48	URK1	PMID:10501935|PMID:12111094
aerobic respiration, electron transport chain	cytochrome-c oxidase	7.1.1.9	COX3	
citrulline biosynthesis	carbamoyl-phosphate synthase (glutamine-hydrolyzing)	6.3.5.5	CPA1	PMID:8626695|PMID:22419079|PMID:205532|PMID:2945985
tryptophan degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	ARO10	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
folate polyglutamylation	glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:1916088|PMID:10799479|PMID:3665922|PMID:18804690|PMID:16700064
pentose phosphate pathway	ribose-5-phosphate isomerase	5.3.1.6	RKI1	
superpathway of chorismate metabolism	FMN reductase (NADPH)	1.5.1.38	ARO2	
thiamine biosynthesis	thiamine diphosphokinase	2.7.6.2	THI80	PMID:18161008|PMID:22031445|PMID:17309261|PMID:22568620|PMID:23048037
superpathway of histidine, purine, and pyrimidine biosynthesis	glutaminase	3.5.1.2	HIS7	
phospholipid biosynthesis II (Kennedy pathway)	ethanolamine-phosphate cytidylyltransferase	2.7.7.14	ECT1	PMID:16807089|PMID:20503434|PMID:17428789|PMID:11294902|PMID:21275641|PMID:9370323|PMID:17612623
glycolysis I (from glucose 6-phosphate)	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH2	
superpathway of phospholipid biosynthesis	phosphatidylserine decarboxylase	4.1.1.65	PSD2	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
de novo biosynthesis of purine nucleotides	amidophosphoribosyltransferase	2.4.2.14	ADE4	PMID:11689683|PMID:15744050|PMID:11035032
L-tryptophan biosynthesis	indole-3-glycerol-phosphate synthase	4.1.1.48	TRP3	PMID:6323449|PMID:10790693|PMID:1943992
superpathway of methionine biosynthesis	O-acetylhomoserine aminocarboxypropyltransferase	2.5.1.49	MET17	PMID:9409150|PMID:16700064
L-isoleucine biosynthesis I (from threonine)	branched-chain-amino-acid transaminase	2.6.1.42	BAT2	PMID:3289762
phosphatidylinositol phosphate biosynthesis	1-phosphatidylinositol 4-kinase	2.7.1.67	STT4	PMID:17382260
L-lysine degradation III				
phosphatidylcholine biosynthesis I	choline-phosphate cytidylyltransferase	2.7.7.15	PCT1	PMID:16807089
guanosine ribonucleotides de novo biosynthesis	nucleoside-diphosphate kinase	2.7.4.6	YNK1	
ergosterol biosynthesis	Delta(24(24(1)))-sterol reductase	1.3.1.71	ERG4	PMID:8561481|PMID:8552601|PMID:12119386
pyruvate fermentation to acetoin III	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC1	PMID:16535224|PMID:2404950|PMID:6383467
superpathway of tetrahydrofolate biosynthesis and salvage	aminodeoxychorismate synthase	2.6.1.85	ABZ1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
L-tryptophan degradation III (eukaryotic)	nicotinate-nucleotide diphosphorylase (carboxylating)	2.4.2.19	BNA6	PMID:12062417
superpathway of aromatic amino acid biosynthesis	anthranilate synthase	4.1.3.27	TRP3	
mannose degradation	glucokinase	2.7.1.2	GLK1	PMID:17248750|PMID:9878752|PMID:17361015|PMID:8403984|PMID:7732723|PMID:1377774
phenylalanine degradation	methylglyoxal reductase (NADH)	1.1.1.78	ADH1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
phenylalanine biosynthesis	aromatic-amino-acid transaminase	2.6.1.57	ARO9	PMID:9642265|PMID:9491082|PMID:9491083|PMID:1943992
pantothenate and coenzyme A biosynthesis	pantoate--beta-alanine ligase (AMP-forming)	6.3.2.1	PAN6	PMID:11154694
palmitate biosynthesis	fatty-acyl-CoA synthase system	2.3.1.86	FAS2	
L-lysine biosynthesis IV	L-aminoadipate-semialdehyde dehydrogenase	1.2.1.31	LYS2	PMID:10714900
palmitoleate biosynthesis	palmitoyl-CoA hydrolase	3.1.2.2	TES1	PMID:16920014|PMID:1978720|PMID:2674136
superpathway of acetoin and butanediol biosynthesis	acetolactate synthase	2.2.1.6	ILV2	PMID:16535224|PMID:10938079|PMID:2404950|PMID:6383467|PMID:2180695
superpathway of purine nucleotides de novo biosynthesis II	adenylosuccinate synthase	6.3.4.4	ADE12	
pentose phosphate pathway	6-phosphogluconolactonase	3.1.1.31	SOL4	
L-valine biosynthesis	branched-chain-amino-acid transaminase	2.6.1.42	BAT1	PMID:3289762
pyruvate fermentation to acetoin III	phenylpyruvate decarboxylase	4.1.1.43	PDC6	PMID:16535224|PMID:2404950|PMID:6383467
superpathway of fatty acid biosynthesis, saturated and unsaturated	stearoyl-CoA 9-desaturase	1.14.19.1	OLE1	
superpathway of methionine salvage pathway	branched-chain-amino-acid transaminase	2.6.1.42	BAT2	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA2	
superpathway of histidine, purine, and pyrimidine biosynthesis	nucleoside-diphosphate kinase	2.7.4.6	YNK1	
isoleucine degradation	indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:10753893|PMID:8798704|PMID:10989445|PMID:8702755
hexaprenyl diphosphate biosynthesis	dimethylallyltranstransferase	2.5.1.1	ERG20	PMID:11583838|PMID:2681213
L-lysine biosynthesis IV	saccharopine dehydrogenase (NADP(+), L-glutamate-forming)	1.5.1.10	LYS9	PMID:10714900
siroheme biosynthesis	precorrin-2 dehydrogenase	1.3.1.76	MET8	
fatty acid biosynthesis, initial steps	acetyl-CoA carboxylase	6.4.1.2	ACC1	PMID:18059524
fatty acids biosynthesis (yeast)	oleoyl-[acyl-carrier-protein] hydrolase	3.1.2.14	FAS1	
L-serine biosynthesis I	phosphoglycerate dehydrogenase	1.1.1.95	SER3	PMID:12525494
UMP biosynthesis I	carbamoyl-phosphate synthase (ammonia)	6.3.4.16	URA2	
fatty acid oxidation pathway	Delta(3)-Delta(2)-enoyl-CoA isomerase	5.3.3.8	ECI1	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
riboflavin, FMN and FAD biosynthesis	riboflavin kinase	2.7.1.26	FMN1	PMID:7559556|PMID:9068650|PMID:2437875|PMID:7814407
superpathway of ergosterol biosynthesis I	dimethylallyltranstransferase	2.5.1.1	ERG20	PMID:8561481|PMID:8552601|PMID:12119386
ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	2.1.1.201	COQ5	PMID:11583838|PMID:17248750|PMID:6369767|PMID:15792955|PMID:2198286|PMID:14701817|PMID:11469793|PMID:17482885|PMID:13835567|PMID:9452453|PMID:8703953|PMID:17391640|PMID:15548532|PMID:9083048|PMID:620805|PMID:16624818
superpathway of methionine biosynthesis	aspartate kinase	2.7.2.4	HOM3	PMID:9409150|PMID:16700064
superpathway of ergosterol biosynthesis I	acetyl-CoA C-acetyltransferase	2.3.1.9	ERG10	PMID:8561481|PMID:8552601|PMID:12119386
chorismate biosynthesis	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	ARO3	PMID:1943992
salvage pathways of adenine, hypoxanthine and their nucleosides	adenine deaminase	3.5.4.2	AAH1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
